"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3468414', 'DecayAge': '0.1026246', 'Weight': '0.4916001', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1026246', 'DecayAge': '0', 'Weight': '0.5118537', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3656544', 'DecayAge': '0.1106481', 'Weight': '0.4663831', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3519634', 'DecayAge': '0.1077466', 'Weight': '0.4674718', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1077466', 'DecayAge': '0', 'Weight': '0.5347061', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3707379', 'DecayAge': '0.1157316', 'Weight': '0.4400186', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3571105', 'DecayAge': '0.1128937', 'Weight': '0.4455873', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1128937', 'DecayAge': '0', 'Weight': '0.557283', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3759078', 'DecayAge': '0.1209015', 'Weight': '0.4185512', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.362744', 'DecayAge': '0.1185272', 'Weight': '0.4239666', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1185272', 'DecayAge': '0', 'Weight': '0.5815291', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3820694', 'DecayAge': '0.1270631', 'Weight': '0.3971215', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.368013', 'DecayAge': '0.1237962', 'Weight': '0.4007474', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1237962', 'DecayAge': '0', 'Weight': '0.6037488', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.398', 'DecayAge': '0.1429937', 'Weight': '0.372133', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.373781', 'DecayAge': '0.1295642', 'Weight': '0.3794688', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1295642', 'DecayAge': '0', 'Weight': '0.6275454', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4046623', 'DecayAge': '0.149656', 'Weight': '0.3104834', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3792969', 'DecayAge': '0.1350801', 'Weight': '0.35668', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1350801', 'DecayAge': '0', 'Weight': '0.6497669', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4103949', 'DecayAge': '0.1553886', 'Weight': '0.2860425', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3846424', 'DecayAge': '0.1404256', 'Weight': '0.3353997', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1404256', 'DecayAge': '0', 'Weight': '0.670785', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4169312', 'DecayAge': '0.1619249', 'Weight': '0.2656794', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3902262', 'DecayAge': '0.1460094', 'Weight': '0.3152718', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1460094', 'DecayAge': '0', 'Weight': '0.6921787', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4225214', 'DecayAge': '0.1675151', 'Weight': '0.2432394', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3956116', 'DecayAge': '0.1513948', 'Weight': '0.2947842', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1513948', 'DecayAge': '0', 'Weight': '0.712252', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4287078', 'DecayAge': '0.1737015', 'Weight': '0.224724', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4011072', 'DecayAge': '0.1568904', 'Weight': '0.275561', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1568904', 'DecayAge': '0', 'Weight': '0.732152', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4340529', 'DecayAge': '0.1790466', 'Weight': '0.2049811', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.407002', 'DecayAge': '0.1627852', 'Weight': '0.2565038', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1627852', 'DecayAge': '0.0058948', 'Weight': '0.732152', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.0058948', 'DecayAge': '0', 'Weight': '0.0308602', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4393055', 'DecayAge': '0.1842992', 'Weight': '0.1885706', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4131506', 'DecayAge': '0.1689338', 'Weight': '0.2367079', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1689338', 'DecayAge': '0.0120434', 'Weight': '0.7095577', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.0120434', 'DecayAge': '0', 'Weight': '0.06301731', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.445537', 'DecayAge': '0.1905307', 'Weight': '0.1730422', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4199252', 'DecayAge': '0.1757084', 'Weight': '0.2167917', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1757084', 'DecayAge': '0.018818', 'Weight': '0.6860138', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.018818', 'DecayAge': '0', 'Weight': '0.09837146', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4509521', 'DecayAge': '0.1959458', 'Weight': '0.1554047', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4259889', 'DecayAge': '0.1817721', 'Weight': '0.1957375', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1215', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1817721', 'DecayAge': '0.0248817', 'Weight': '0.6601292', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.0248817', 'DecayAge': '0', 'Weight': '0.129912', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '1212', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.4562268', 'DecayAge': '0.2012205', 'Weight': '0.1407836', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
